query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note
uya,uyaziqhenya,0.5001,7,YES,YES,Moderate candidate
uya,uyazwa,0.4938,8,YES,YES,Moderate candidate
uya,uyazi,0.4906,9,YES,YES,Moderate candidate
uya,uyagqoka,0.4869,10,YES,YES,Moderate candidate
uyabekezela,bayabekezela,0.8232,1,YES,YES,Strong candidate
uyabekezela,uyahlela,0.8214,2,YES,YES,Strong candidate
uyabekezela,uyabika,0.8149,3,YES,YES,Strong candidate
uyabekezela,uyalanda,0.7978,4,YES,YES,Strong candidate
uyabekezela,uyacabanga,0.7977,5,YES,YES,Strong candidate
uyabekezela,uyavuka,0.7905,6,YES,YES,Strong candidate
uyabekezela,uyazithoba,0.7837,7,YES,YES,Strong candidate
uyabekezela,uyabuya,0.7828,8,YES,YES,Strong candidate
uyabekezela,uyakabisa,0.7816,9,YES,YES,Strong candidate
uyabekezela,uyazinikela,0.7815,10,YES,YES,Strong candidate
uyabhala,uyabiza,0.905,1,YES,YES,Strong candidate
uyabhala,uyakhumbula,0.8638,2,YES,YES,Strong candidate
uyabhala,uyabheka,0.8428,3,YES,YES,Strong candidate
uyabhala,uyesaba,0.8393,4,YES,YES,Strong candidate
uyabhala,uyazwa,0.8386,5,YES,YES,Strong candidate
uyabhala,uyathengisa,0.8357,6,YES,YES,Strong candidate
uyabhala,uyadla,0.828,7,YES,YES,Strong candidate
uyabhala,uyathenga,0.8123,8,YES,YES,Strong candidate
uyabhala,uyaphuza,0.8099,9,YES,YES,Strong candidate
uyabhala,uyalala,0.8074,10,YES,YES,Strong candidate
uyabheka,uyabiza,0.8961,1,YES,YES,Strong candidate
uyabheka,uyapheka,0.8671,2,YES,YES,Strong candidate
uyabheka,uyakhathazeka,0.8628,3,YES,YES,Strong candidate
uyabheka,uyathenga,0.8531,4,YES,YES,Strong candidate
uyabheka,uyesaba,0.8505,5,YES,YES,Strong candidate
uyabheka,uyazwa,0.8476,6,YES,YES,Strong candidate
uyabheka,uyakhumbula,0.8465,7,YES,YES,Strong candidate
uyabheka,uyabhala,0.8428,8,YES,YES,Strong candidate
uyabheka,uyathengisa,0.8322,9,YES,YES,Strong candidate
uyabheka,uyahamba,0.8157,10,YES,YES,Strong candidate
uyabika,uyavuka,0.9283,1,YES,YES,Strong candidate
uyabika,uyabuya,0.882,2,YES,YES,Strong candidate
uyabika,uyakhala,0.8625,3,YES,YES,Strong candidate
uyabika,uyalanda,0.8587,4,YES,YES,Strong candidate
uyabika,uyacabanga,0.8574,5,YES,YES,Strong candidate
uyabika,uyathenga,0.849,6,YES,YES,Strong candidate
uyabika,uyakabisa,0.8482,7,YES,YES,Strong candidate
uyabika,uyapheka,0.8464,8,YES,YES,Strong candidate
uyabika,uyahamba,0.8461,9,YES,YES,Strong candidate
uyabika,uyafunda,0.8425,10,YES,YES,Strong candidate
uyabiza,uyabhala,0.905,1,YES,YES,Strong candidate
uyabiza,uyabheka,0.8961,2,YES,YES,Strong candidate
uyabiza,uyazwa,0.8901,3,YES,YES,Strong candidate
uyabiza,uyesaba,0.8897,4,YES,YES,Strong candidate
uyabiza,uyakhumbula,0.8867,5,YES,YES,Strong candidate
uyabiza,uyaphuza,0.878,6,YES,YES,Strong candidate
uyabiza,uyathenga,0.8713,7,YES,YES,Strong candidate
uyabiza,uyageza,0.8705,8,YES,YES,Strong candidate
uyabiza,uyakhathazeka,0.8636,9,YES,YES,Strong candidate
uyabiza,uyapheka,0.8619,10,YES,YES,Strong candidate
uyabona,uyabonga,0.6905,1,YES,YES,Strong candidate
uyabona,uyabiza,0.6175,2,YES,YES,Strong candidate
uyabona,uyabonga.,0.6099,3,YES,YES,Strong candidate
uyabona,wabona,0.603,4,YES,YES,Strong candidate
uyabona,uyabika,0.595,5,YES,YES,Moderate candidate
uyabona,uyabuya,0.5905,6,YES,YES,Moderate candidate
uyabona,uyabheka,0.5787,7,YES,YES,Moderate candidate
uyabona,uyahlanza,0.5628,8,YES,YES,Moderate candidate
uyabona,uyabuza,0.5595,9,YES,YES,Moderate candidate
uyabona,zabona,0.5561,10,YES,YES,Moderate candidate
uyabonga,wabonga,0.7904,1,YES,YES,Strong candidate
uyabonga,uyabonga.,0.7893,2,YES,YES,Strong candidate
uyabonga,babonga,0.7058,3,YES,YES,Strong candidate
uyabonga,uyabona,0.6905,4,YES,YES,Strong candidate
uyabonga,uyabiza,0.6888,5,YES,YES,Strong candidate
uyabonga,uyabheka,0.6536,6,YES,YES,Strong candidate
uyabonga,usiyabonga,0.6512,7,YES,YES,Strong candidate
uyabonga,uyaphuza,0.6454,8,YES,YES,Strong candidate
uyabonga,"""siyabonga",0.6357,9,YES,YES,Strong candidate
uyabonga,bayabonga,0.6324,10,YES,YES,Strong candidate
uyabuya,uyavuka,0.9121,1,YES,YES,Strong candidate
uyabuya,uyabuza,0.9032,2,YES,YES,Strong candidate
uyabuya,uyabika,0.882,3,YES,YES,Strong candidate
uyabuya,uyacula,0.8817,4,YES,YES,Strong candidate
uyabuya,uyakhala,0.8739,5,YES,YES,Strong candidate
uyabuya,uyahamba,0.8688,6,YES,YES,Strong candidate
uyabuya,uyajabula,0.8669,7,YES,YES,Strong candidate
uyabuya,uyafunda,0.8614,8,YES,YES,Strong candidate
uyabuya,uyagijima,0.8576,9,YES,YES,Strong candidate
uyabuya,uyageza,0.8523,10,YES,YES,Strong candidate
uyacabanga,uyabika,0.8574,1,YES,YES,Strong candidate
uyacabanga,uyazithoba,0.8384,2,YES,YES,Strong candidate
uyacabanga,uyalanda,0.8211,3,YES,YES,Strong candidate
uyacabanga,uyakabisa,0.8179,4,YES,YES,Strong candidate
uyacabanga,uyathenga,0.8137,5,YES,YES,Strong candidate
uyacabanga,uyabuya,0.81,6,YES,YES,Strong candidate
uyacabanga,uyavuka,0.809,7,YES,YES,Strong candidate
uyacabanga,uyakhala,0.8074,8,YES,YES,Strong candidate
uyacabanga,uyahlela,0.8045,9,YES,YES,Strong candidate
uyacabanga,uyafunda,0.8043,10,YES,YES,Strong candidate
uyacula,uyajabula,0.9372,1,YES,YES,Strong candidate
uyacula,uyagijima,0.9301,2,YES,YES,Strong candidate
uyacula,uyadla,0.9249,3,YES,YES,Strong candidate
uyacula,uyageza,0.9178,4,YES,YES,Strong candidate
uyacula,uyahamba,0.9159,5,YES,YES,Strong candidate
uyacula,uyakhuluma,0.9123,6,YES,YES,Strong candidate
uyacula,uyaphendula,0.9089,7,YES,YES,Strong candidate
uyacula,uyalala,0.9078,8,YES,YES,Strong candidate
uyacula,uyafunda,0.9045,9,YES,YES,Strong candidate
uyacula,uyaphuza,0.9026,10,YES,YES,Strong candidate
uyadla,uyacula,0.9249,1,YES,YES,Strong candidate
uyadla,uyalala,0.8879,2,YES,YES,Strong candidate
uyadla,uyageza,0.8875,3,YES,YES,Strong candidate
uyadla,uyagijima,0.8844,4,YES,YES,Strong candidate
uyadla,uyaphuza,0.8698,5,YES,YES,Strong candidate
uyadla,uyajabula,0.8692,6,YES,YES,Strong candidate
uyadla,uyakhumbula,0.8655,7,YES,YES,Strong candidate
uyadla,uyahamba,0.8632,8,YES,YES,Strong candidate
uyadla,uyaphendula,0.8624,9,YES,YES,Strong candidate
uyadla,uyakhuluma,0.8581,10,YES,YES,Strong candidate
uyafunda,uyacula,0.9045,1,YES,YES,Strong candidate
uyafunda,uyafundisa,0.8929,2,YES,YES,Strong candidate
uyafunda,uyahamba,0.8798,3,YES,YES,Strong candidate
uyafunda,uyageza,0.8752,4,YES,YES,Strong candidate
uyafunda,uyajabula,0.8751,5,YES,YES,Strong candidate
uyafunda,uyagijima,0.8747,6,YES,YES,Strong candidate
uyafunda,uyahleka,0.8718,7,YES,YES,Strong candidate
uyafunda,uyalanda,0.866,8,YES,YES,Strong candidate
uyafunda,uyabuya,0.8614,9,YES,YES,Strong candidate
uyafunda,uyakhuluma,0.8593,10,YES,YES,Strong candidate
uyafundisa,uyafunda,0.8929,1,YES,YES,Strong candidate
uyafundisa,bayafundisa,0.8475,2,YES,YES,Strong candidate
uyafundisa,uyakabisa,0.8469,3,YES,YES,Strong candidate
uyafundisa,wafundisa,0.8278,4,YES,YES,Strong candidate
uyafundisa,uyacula,0.8261,5,YES,YES,Strong candidate
uyafundisa,uyagijima,0.8252,6,YES,YES,Strong candidate
uyafundisa,uyabika,0.824,7,YES,YES,Strong candidate
uyafundisa,uyathenga,0.823,8,YES,YES,Strong candidate
uyafundisa,uyasebenza,0.821,9,YES,YES,Strong candidate
uyafundisa,uyajabula,0.8195,10,YES,YES,Strong candidate
uyageza,uyaphuza,0.9387,1,YES,YES,Strong candidate
uyageza,uyagijima,0.9208,2,YES,YES,Strong candidate
uyageza,uyacula,0.9178,3,YES,YES,Strong candidate
uyageza,uyahamba,0.9107,4,YES,YES,Strong candidate
uyageza,uyajabula,0.8991,5,YES,YES,Strong candidate
uyageza,uyaphendula,0.8943,6,YES,YES,Strong candidate
uyageza,uyadla,0.8875,7,YES,YES,Strong candidate
uyageza,uyasiza,0.883,8,YES,YES,Strong candidate
uyageza,uyafunda,0.8752,9,YES,YES,Strong candidate
uyageza,uyahleka,0.8747,10,YES,YES,Strong candidate
uyagijima,uyacula,0.9301,1,YES,YES,Strong candidate
uyagijima,uyageza,0.9208,2,YES,YES,Strong candidate
uyagijima,uyahamba,0.9121,3,YES,YES,Strong candidate
uyagijima,uyaphendula,0.903,4,YES,YES,Strong candidate
uyagijima,uyajabula,0.9024,5,YES,YES,Strong candidate
uyagijima,uyaphuza,0.9008,6,YES,YES,Strong candidate
uyagijima,uyakhuluma,0.8873,7,YES,YES,Strong candidate
uyagijima,uyadla,0.8844,8,YES,YES,Strong candidate
uyagijima,uyafunda,0.8747,9,YES,YES,Strong candidate
uyagijima,uyahleka,0.8715,10,YES,YES,Strong candidate
uyahamba,uyacula,0.9159,1,YES,YES,Strong candidate
uyahamba,uyagijima,0.9121,2,YES,YES,Strong candidate
uyahamba,uyageza,0.9107,3,YES,YES,Strong candidate
uyahamba,uyahleka,0.8973,4,YES,YES,Strong candidate
uyahamba,uyaphendula,0.8952,5,YES,YES,Strong candidate
uyahamba,uyaphuza,0.8923,6,YES,YES,Strong candidate
uyahamba,uyajabula,0.8866,7,YES,YES,Strong candidate
uyahamba,uyathenga,0.8859,8,YES,YES,Strong candidate
uyahamba,uyapheka,0.8817,9,YES,YES,Strong candidate
uyahamba,uyafunda,0.8798,10,YES,YES,Strong candidate
uyahlanza,uyakhala,0.8404,1,YES,YES,Strong candidate
uyahlanza,uyalanda,0.8366,2,YES,YES,Strong candidate
uyahlanza,uyahlela,0.8113,3,YES,YES,Strong candidate
uyahlanza,uyavuka,0.8052,4,YES,YES,Strong candidate
uyahlanza,uyajabula,0.802,5,YES,YES,Strong candidate
uyahlanza,uyacula,0.7997,6,YES,YES,Strong candidate
uyahlanza,uyabuya,0.7953,7,YES,YES,Strong candidate
uyahlanza,uyafunda,0.7924,8,YES,YES,Strong candidate
uyahlanza,uyabuza,0.7893,9,YES,YES,Strong candidate
uyahlanza,uyabika,0.7831,10,YES,YES,Strong candidate
uyahleka,uyapheka,0.8979,1,YES,YES,Strong candidate
uyahleka,uyahamba,0.8973,2,YES,YES,Strong candidate
uyahleka,uyacula,0.8852,3,YES,YES,Strong candidate
uyahleka,uyageza,0.8747,4,YES,YES,Strong candidate
uyahleka,uyaphuza,0.872,5,YES,YES,Strong candidate
uyahleka,uyafunda,0.8718,6,YES,YES,Strong candidate
uyahleka,uyagijima,0.8715,7,YES,YES,Strong candidate
uyahleka,uyathenga,0.867,8,YES,YES,Strong candidate
uyahleka,uyathanda,0.8609,9,YES,YES,Strong candidate
uyahleka,uyakhuluma,0.8555,10,YES,YES,Strong candidate
uyahlela,uyakhala,0.8541,1,YES,YES,Strong candidate
uyahlela,uyabika,0.8376,2,YES,YES,Strong candidate
uyahlela,uyabuya,0.835,3,YES,YES,Strong candidate
uyahlela,uyavuka,0.8335,4,YES,YES,Strong candidate
uyahlela,uyahamba,0.8332,5,YES,YES,Strong candidate
uyahlela,uyalanda,0.8272,6,YES,YES,Strong candidate
uyahlela,uyabekezela,0.8214,7,YES,YES,Strong candidate
uyahlela,uyacula,0.8186,8,YES,YES,Strong candidate
uyahlela,uyafunda,0.8185,9,YES,YES,Strong candidate
uyahlela,uyahleka,0.8121,10,YES,YES,Strong candidate
uyahlonipha,bayahlonipha,0.7974,1,YES,YES,Strong candidate
uyahlonipha,wahlonipha,0.7933,2,YES,YES,Strong candidate
uyahlonipha,uyabika,0.782,3,YES,YES,Strong candidate
uyahlonipha,uyahlonipha.,0.7817,4,YES,YES,Strong candidate
uyahlonipha,uyahlela,0.7739,5,YES,YES,Strong candidate
uyahlonipha,uyahamba,0.7728,6,YES,YES,Strong candidate
uyahlonipha,uyavuka,0.7712,7,YES,YES,Strong candidate
uyahlonipha,uyabuya,0.7634,8,YES,YES,Strong candidate
uyahlonipha,uyakhala,0.7566,9,YES,YES,Strong candidate
uyahlonipha,uyahlola,0.7448,10,YES,YES,Strong candidate
uyajabula,uyacula,0.9372,1,YES,YES,Strong candidate
uyajabula,uyagijima,0.9024,2,YES,YES,Strong candidate
uyajabula,uyageza,0.8991,3,YES,YES,Strong candidate
uyajabula,uyakhuluma,0.888,4,YES,YES,Strong candidate
uyajabula,uyahamba,0.8866,5,YES,YES,Strong candidate
uyajabula,uyaphuza,0.885,6,YES,YES,Strong candidate
uyajabula,uyasiza,0.8803,7,YES,YES,Strong candidate
uyajabula,uyaphendula,0.8791,8,YES,YES,Strong candidate
uyajabula,uyafunda,0.8751,9,YES,YES,Strong candidate
uyajabula,uyakhala,0.873,10,YES,YES,Strong candidate
uyakhala,uyacula,0.8947,1,YES,YES,Strong candidate
uyakhala,uyalala,0.8877,2,YES,YES,Strong candidate
uyakhala,uyavuka,0.8865,3,YES,YES,Strong candidate
uyakhala,uyabuya,0.8739,4,YES,YES,Strong candidate
uyakhala,uyajabula,0.873,5,YES,YES,Strong candidate
uyakhala,uyalanda,0.8675,6,YES,YES,Strong candidate
uyakhala,uyabika,0.8625,7,YES,YES,Strong candidate
uyakhala,uyafunda,0.8551,8,YES,YES,Strong candidate
uyakhala,uyahlela,0.8541,9,YES,YES,Strong candidate
uyakhala,uyagijima,0.852,10,YES,YES,Strong candidate
uyakhathazeka,wakhathazeka,0.883,1,YES,YES,Strong candidate
uyakhathazeka,uyakhumbula,0.8769,2,YES,YES,Strong candidate
uyakhathazeka,uyabiza,0.8636,3,YES,YES,Strong candidate
uyakhathazeka,uyabheka,0.8628,4,YES,YES,Strong candidate
uyakhathazeka,uyesaba,0.8479,5,YES,YES,Strong candidate
uyakhathazeka,uyazwa,0.832,6,YES,YES,Strong candidate
uyakhathazeka,uyathengisa,0.821,7,YES,YES,Strong candidate
uyakhathazeka,uyathenga,0.8143,8,YES,YES,Strong candidate
uyakhathazeka,uyapheka,0.7922,9,YES,YES,Strong candidate
uyakhathazeka,uyabhala,0.7843,10,YES,YES,Strong candidate
uyakholelwa,kwakholelwa,0.7828,1,YES,YES,Strong candidate
uyakholelwa,bayakholelwa,0.7692,2,YES,YES,Strong candidate
uyakholelwa,ukholelwa,0.76,3,YES,YES,Strong candidate
uyakholelwa,bakholelwa,0.7112,4,YES,YES,Strong candidate
uyakholelwa,ukukholelwa,0.7095,5,YES,YES,Strong candidate
uyakholelwa,ngikholelwa,0.6358,6,YES,YES,Strong candidate
uyakholelwa,uyazi,0.6214,7,YES,YES,Strong candidate
uyakholelwa,ngobulungiswa,0.5933,8,YES,YES,Moderate candidate
uyakholelwa,ekuphileni,0.5816,9,YES,YES,Moderate candidate
uyakholelwa,ngobulungiswa.,0.5738,10,YES,YES,Moderate candidate
uyakhula,uyaphendula,0.7505,1,YES,YES,Strong candidate
uyakhula,uyajabula,0.743,2,YES,YES,Strong candidate
uyakhula,uyalala,0.7355,3,YES,YES,Strong candidate
uyakhula,uyakhuluma,0.7351,4,YES,YES,Strong candidate
uyakhula,uyaphuza,0.7338,5,YES,YES,Strong candidate
uyakhula,uyapheka,0.7317,6,YES,YES,Strong candidate
uyakhula,uyakhumbula,0.7311,7,YES,YES,Strong candidate
uyakhula,uyageza,0.7253,8,YES,YES,Strong candidate
uyakhula,uyathenga,0.7239,9,YES,YES,Strong candidate
uyakhula,uyathanda,0.721,10,YES,YES,Strong candidate
uyakhuluma,uyacula,0.9123,1,YES,YES,Strong candidate
uyakhuluma,uyajabula,0.888,2,YES,YES,Strong candidate
uyakhuluma,uyagijima,0.8873,3,YES,YES,Strong candidate
uyakhuluma,uyaphendula,0.8798,4,YES,YES,Strong candidate
uyakhuluma,uyaphuza,0.8703,5,YES,YES,Strong candidate
uyakhuluma,uyageza,0.8607,6,YES,YES,Strong candidate
uyakhuluma,uyafunda,0.8593,7,YES,YES,Strong candidate
uyakhuluma,uyathanda,0.8592,8,YES,YES,Strong candidate
uyakhuluma,uyadla,0.8581,9,YES,YES,Strong candidate
uyakhuluma,uyahleka,0.8555,10,YES,YES,Strong candidate
uyakhumbula,uyabiza,0.8867,1,YES,YES,Strong candidate
uyakhumbula,uyakhathazeka,0.8769,2,YES,YES,Strong candidate
uyakhumbula,uyadla,0.8655,3,YES,YES,Strong candidate
uyakhumbula,uyathenga,0.8645,4,YES,YES,Strong candidate
uyakhumbula,uyabhala,0.8638,5,YES,YES,Strong candidate
uyakhumbula,uyesaba,0.8618,6,YES,YES,Strong candidate
uyakhumbula,uyaphendula,0.8499,7,YES,YES,Strong candidate
uyakhumbula,uyajabula,0.8489,8,YES,YES,Strong candidate
uyakhumbula,uyathengisa,0.847,9,YES,YES,Strong candidate
uyakhumbula,uyabheka,0.8465,10,YES,YES,Strong candidate
uyakhuthaza,wakhuthaza,0.7964,1,YES,YES,Strong candidate
uyakhuthaza,uyabika,0.7741,2,YES,YES,Strong candidate
uyakhuthaza,uyafundisa,0.7641,3,YES,YES,Strong candidate
uyakhuthaza,uyathenga,0.7523,4,YES,YES,Strong candidate
uyakhuthaza,uyahleka,0.7422,5,YES,YES,Strong candidate
uyakhuthaza,uyathanda,0.7405,6,YES,YES,Strong candidate
uyakhuthaza,uyavuka,0.7376,7,YES,YES,Strong candidate
uyakhuthaza,uyakhala,0.7376,8,YES,YES,Strong candidate
uyakhuthaza,uyalanda,0.7371,9,YES,YES,Strong candidate
uyakhuthaza,uyakabisa,0.737,10,YES,YES,Strong candidate
uyakwazi,iyakwazi,0.7968,1,YES,YES,Strong candidate
uyakwazi,ziyakwazi,0.7852,2,YES,YES,Strong candidate
uyakwazi,bayakwazi,0.7281,3,YES,YES,Strong candidate
uyakwazi,akwazi,0.7032,4,YES,YES,Strong candidate
uyakwazi,uyaphumelela,0.6961,5,YES,YES,Strong candidate
uyakwazi,siyakwazi,0.6531,6,YES,YES,Strong candidate
uyakwazi,bakwazi,0.607,7,YES,YES,Strong candidate
uyakwazi,angakwazi,0.5961,8,YES,YES,Moderate candidate
uyakwazi,uyaphumelela.,0.5763,9,YES,YES,Moderate candidate
uyakwazi,abaphumelela,0.5582,10,YES,YES,Moderate candidate
uyalala,uyacula,0.9078,1,YES,YES,Strong candidate
uyalala,uyadla,0.8879,2,YES,YES,Strong candidate
uyalala,uyakhala,0.8877,3,YES,YES,Strong candidate
uyalala,uyahamba,0.8735,4,YES,YES,Strong candidate
uyalala,uyajabula,0.868,5,YES,YES,Strong candidate
uyalala,uyagijima,0.8658,6,YES,YES,Strong candidate
uyalala,uyaphendula,0.8553,7,YES,YES,Strong candidate
uyalala,uyalanda,0.8482,8,YES,YES,Strong candidate
uyalala,uyageza,0.8411,9,YES,YES,Strong candidate
uyalala,uyaphila,0.8349,10,YES,YES,Strong candidate
uyalanda,uyakhala,0.8675,1,YES,YES,Strong candidate
uyalanda,uyafunda,0.866,2,YES,YES,Strong candidate
uyalanda,uyavuka,0.8641,3,YES,YES,Strong candidate
uyalanda,uyabika,0.8587,4,YES,YES,Strong candidate
uyalanda,uyacula,0.8486,5,YES,YES,Strong candidate
uyalanda,uyalala,0.8482,6,YES,YES,Strong candidate
uyalanda,uyathanda,0.8416,7,YES,YES,Strong candidate
uyalanda,uyabuya,0.8401,8,YES,YES,Strong candidate
uyalanda,uyahamba,0.8384,9,YES,YES,Strong candidate
uyalanda,uyahlanza,0.8366,10,YES,YES,Strong candidate
uyambonga,uyambonga.,0.8493,1,YES,YES,Strong candidate
uyambonga,"uyambonga,",0.8395,2,YES,YES,Strong candidate
uyambonga,uyamhlonipha.,0.6866,3,YES,YES,Strong candidate
uyambonga,bambona,0.6153,4,YES,YES,Strong candidate
uyambonga,"uyamhlonipha,",0.5935,5,YES,YES,Moderate candidate
uyambonga,uyamaniswa,0.592,6,YES,YES,Moderate candidate
uyambonga,bayambonga.,0.5894,7,YES,YES,Moderate candidate
uyambonga,"""sibonga",0.5746,8,YES,YES,Moderate candidate
uyambonga,ongamthanda,0.563,9,YES,YES,Moderate candidate
uyambonga,limkhumbuza,0.5611,10,YES,YES,Moderate candidate
uyanakekela,wanakekela,0.8689,1,YES,YES,Strong candidate
uyanakekela,uyaesaba,0.7782,2,YES,YES,Strong candidate
uyanakekela,unakekela,0.7506,3,YES,YES,Strong candidate
uyanakekela,uyabuza,0.7422,4,YES,YES,Strong candidate
uyanakekela,uyahleka,0.7279,5,YES,YES,Strong candidate
uyanakekela,uyahamba,0.7267,6,YES,YES,Strong candidate
uyanakekela,iyafunda,0.7239,7,YES,YES,Strong candidate
uyanakekela,uyagqoka,0.7216,8,YES,YES,Strong candidate
uyanakekela,uyaphendula,0.7197,9,YES,YES,Strong candidate
uyanakekela,uyacula,0.7176,10,YES,YES,Strong candidate
uyapheka,uyathenga,0.8992,1,YES,YES,Strong candidate
uyapheka,uyahleka,0.8979,2,YES,YES,Strong candidate
uyapheka,uyaphuza,0.8877,3,YES,YES,Strong candidate
uyapheka,uyahamba,0.8817,4,YES,YES,Strong candidate
uyapheka,uyabheka,0.8671,5,YES,YES,Strong candidate
uyapheka,uyabiza,0.8619,6,YES,YES,Strong candidate
uyapheka,uyageza,0.8586,7,YES,YES,Strong candidate
uyapheka,uyafunda,0.8552,8,YES,YES,Strong candidate
uyapheka,uyaphendula,0.8546,9,YES,YES,Strong candidate
uyapheka,uyagijima,0.8544,10,YES,YES,Strong candidate
uyaphendula,uyacula,0.9089,1,YES,YES,Strong candidate
uyaphendula,uyagijima,0.903,2,YES,YES,Strong candidate
uyaphendula,uyaphuza,0.9016,3,YES,YES,Strong candidate
uyaphendula,uyahamba,0.8952,4,YES,YES,Strong candidate
uyaphendula,uyageza,0.8943,5,YES,YES,Strong candidate
uyaphendula,uyakhuluma,0.8798,6,YES,YES,Strong candidate
uyaphendula,uyajabula,0.8791,7,YES,YES,Strong candidate
uyaphendula,uyasiza,0.8645,8,YES,YES,Strong candidate
uyaphendula,uyathenga,0.8627,9,YES,YES,Strong candidate
uyaphendula,uyadla,0.8624,10,YES,YES,Strong candidate
uyaphila,uyacula,0.874,1,YES,YES,Strong candidate
uyaphila,uyagijima,0.8547,2,YES,YES,Strong candidate
uyaphila,uyajabula,0.8542,3,YES,YES,Strong candidate
uyaphila,uyavuka,0.837,4,YES,YES,Strong candidate
uyaphila,uyalala,0.8349,5,YES,YES,Strong candidate
uyaphila,uyahamba,0.8334,6,YES,YES,Strong candidate
uyaphila,uyaphendula,0.8318,7,YES,YES,Strong candidate
uyaphila,uyakhala,0.8235,8,YES,YES,Strong candidate
uyaphila,uyakhuluma,0.8204,9,YES,YES,Strong candidate
uyaphila,uyageza,0.8181,10,YES,YES,Strong candidate
uyaphumelela,uyaphumelela.,0.8035,1,YES,YES,Strong candidate
uyaphumelela,abaphumelela,0.7524,2,YES,YES,Strong candidate
uyaphumelela,uyakwazi,0.6961,3,YES,YES,Strong candidate
uyaphumelela,aphumelele,0.6857,4,YES,YES,Strong candidate
uyaphumelela,ukungaphumeleli,0.6761,5,YES,YES,Strong candidate
uyaphumelela,baphumelele,0.6593,6,YES,YES,Strong candidate
uyaphumelela,abaphumelelayo,0.6433,7,YES,YES,Strong candidate
uyaphumelela,abaphumelele,0.6418,8,YES,YES,Strong candidate
uyaphumelela,ziyamthanda,0.5644,9,YES,YES,Moderate candidate
uyaphumelela,yokuphumelela,0.5515,10,YES,YES,Moderate candidate
uyaphuza,uyageza,0.9387,1,YES,YES,Strong candidate
uyaphuza,uyacula,0.9026,2,YES,YES,Strong candidate
uyaphuza,uyaphendula,0.9016,3,YES,YES,Strong candidate
uyaphuza,uyagijima,0.9008,4,YES,YES,Strong candidate
uyaphuza,uyahamba,0.8923,5,YES,YES,Strong candidate
uyaphuza,uyapheka,0.8877,6,YES,YES,Strong candidate
uyaphuza,uyajabula,0.885,7,YES,YES,Strong candidate
uyaphuza,uyabiza,0.878,8,YES,YES,Strong candidate
uyaphuza,uyahleka,0.872,9,YES,YES,Strong candidate
uyaphuza,uyakhuluma,0.8703,10,YES,YES,Strong candidate
uyasebenza,uyapheka,0.8525,1,YES,YES,Strong candidate
uyasebenza,uyafunda,0.8507,2,YES,YES,Strong candidate
uyasebenza,iyasebenza,0.8443,3,YES,YES,Strong candidate
uyasebenza,uyahleka,0.8418,4,YES,YES,Strong candidate
uyasebenza,uyabiza,0.8385,5,YES,YES,Strong candidate
uyasebenza,uyaphuza,0.8381,6,YES,YES,Strong candidate
uyasebenza,uyasiza,0.8358,7,YES,YES,Strong candidate
uyasebenza,uyathenga,0.8336,8,YES,YES,Strong candidate
uyasebenza,uyageza,0.8324,9,YES,YES,Strong candidate
uyasebenza,uyahamba,0.8285,10,YES,YES,Strong candidate
uyasiza,uyageza,0.883,1,YES,YES,Strong candidate
uyasiza,uyacula,0.8809,2,YES,YES,Strong candidate
uyasiza,uyajabula,0.8803,3,YES,YES,Strong candidate
uyasiza,uyahamba,0.8793,4,YES,YES,Strong candidate
uyasiza,uyagijima,0.8687,5,YES,YES,Strong candidate
uyasiza,uyaphuza,0.8682,6,YES,YES,Strong candidate
uyasiza,uyaphendula,0.8645,7,YES,YES,Strong candidate
uyasiza,uyafunda,0.8541,8,YES,YES,Strong candidate
uyasiza,uyakhuluma,0.8539,9,YES,YES,Strong candidate
uyasiza,uyahleka,0.8391,10,YES,YES,Strong candidate
uyathanda,uyajabula,0.8679,1,YES,YES,Strong candidate
