query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note,query_english,candidate_english,wordnet_validated,wordnet_score,shared_synset,final_verdict
bayilanda,bayilandela,0.7306,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilanda,ball,0.6915,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,silandela,0.8127,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,imithetho,0.7902,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
bayilandela,bazakhela,0.7401,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,baqinisa,0.7399,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,bayilanda,0.7306,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,elandela,0.7237,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,basimama,0.7093,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,bakhombisa,0.7014,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,balandela,0.6838,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayilandela,ubuqhawe,0.6735,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bayisebenzisa,0.9229,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bayikhulisa,0.8978,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bayinikeza,0.8015,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,balekelela,0.7832,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bayihlomela,0.7563,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,baqhuba,0.7532,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bay,0.6964,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bayilanda,0.6894,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bakha,0.6845,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikela,bahlela,0.6737,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,bayikhulisa,0.8093,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,bayisebenzisa,0.8055,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,bayinikela,0.8015,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,bayihlomela,0.7834,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,balekelela,0.7559,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,indawo,0.7548,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
bayinikeza,bazakhela,0.7442,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,sinikeza,0.7262,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,baqinisa,0.6988,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayinikeza,bakhulisa,0.697,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,ziqonda,0.6247,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,indima,0.595,2,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,bay,0.5637,3,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,incazelo,0.5615,4,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,zaziqonda,0.5584,5,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,inhlungu,0.5511,6,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,bayizwa,0.5453,7,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,baqhuba,0.5392,8,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,basiza,0.5355,9,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayiqonda,bayilandela,0.5313,10,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayisebenzisa,bayinikela,0.9229,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayisebenzisa,bayikhulisa,0.8217,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayisebenzisa,bayinikeza,0.8055,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayisebenzisa,balekelela,0.8022,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayisebenzisa,bayihlomela,0.7723,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
bayisebenzisa,baqhuba,0.7482,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
